ip_id,brth_yr,act_strt_dt,no_of_dpnd_chl,cis_income,crn_bal,gnd_cd,mar_st_cd,ctf_tp_cd,ocp_cd
4475,1984.0,2012-10-12,0.0,47105.0,625221.0,1.0,1.0,3.0,5
4476,1975.0,2008-05-06,0.0,45696.0,500.0,2.0,1.0,6.0,11
4477,1983.0,2006-09-05,0.0,44409.0,90501.0,2.0,2.0,2.0,1
4478,1983.0,2009-12-28,0.0,47805.0,1137693.0,1.0,1.0,3.0,3
4479,1973.0,2002-07-02,0.0,42211.0,500.0,2.0,1.0,2.0,1
4480,1980.0,2006-03-25,0.0,43134.0,38067.0,2.0,1.0,5.0,3
4481,1985.0,2006-11-23,0.0,49261.0,500.0,2.0,3.0,4.0,9
4482,1978.0,2013-02-27,0.0,38537.0,356780.0,1.0,4.0,3.0,2
4483,1976.0,2010-01-09,0.0,41593.0,500.0,2.0,1.0,2.0,3
4484,1975.0,2017-08-10,0.0,38609.0,500.0,2.0,4.0,4.0,12
4485,1975.0,2014-10-03,0.0,44162.0,512144.0,2.0,4.0,3.0,11
4486,1976.0,2011-01-15,0.0,37884.0,1500597.0,1.0,2.0,2.0,2
4487,1976.0,2007-10-31,0.0,42681.0,22130.0,1.0,3.0,4.0,11
4488,1979.0,2008-09-06,0.0,50873.0,500.0,1.0,1.0,2.0,8
4489,1991.0,2007-11-03,0.0,48980.0,500.0,1.0,2.0,1.0,7
4490,1975.0,2010-01-11,0.0,39006.0,388794.0,1.0,4.0,1.0,12
4491,1985.0,2008-07-01,0.0,42658.0,500.0,2.0,1.0,3.0,1
4492,1979.0,2011-01-21,1.0,36435.0,500.0,1.0,1.0,4.0,2
4493,1984.0,2013-01-17,0.0,40049.0,679853.0,1.0,3.0,1.0,3
4494,1977.0,2006-09-03,1.0,45471.0,500.0,2.0,3.0,6.0,7
4495,1984.0,2009-12-19,0.0,46254.0,500.0,2.0,2.0,1.0,5
4496,1980.0,2010-09-21,1.0,30794.0,500.0,2.0,3.0,5.0,3
4497,1981.0,2010-04-21,0.0,36066.0,500.0,2.0,3.0,2.0,6
4498,1974.0,2010-07-28,1.0,37596.0,500.0,1.0,1.0,2.0,7
4499,1979.0,2017-08-20,0.0,45872.0,500.0,1.0,2.0,3.0,7
4500,1979.0,2013-08-13,0.0,38308.0,293620.0,1.0,4.0,2.0,5
4501,1992.0,2011-06-04,0.0,38967.0,1091163.0,1.0,2.0,5.0,8
4502,1976.0,2009-02-09,0.0,33464.0,500.0,2.0,2.0,3.0,11
4503,1977.0,2016-11-13,0.0,39565.0,500.0,1.0,2.0,3.0,7
4504,1981.0,2013-11-27,0.0,45615.0,1126795.0,2.0,4.0,1.0,5
4505,1977.0,2013-09-22,0.0,43494.0,244256.0,1.0,3.0,2.0,4
4506,1971.0,2008-10-12,0.0,38574.0,911262.0,2.0,4.0,2.0,7
4507,1975.0,2009-06-04,0.0,43992.0,500.0,2.0,4.0,6.0,2
4508,1979.0,2012-04-05,1.0,41697.0,500.0,1.0,4.0,6.0,12
4509,1977.0,2008-09-13,0.0,34762.0,500.0,2.0,1.0,5.0,4
4510,1977.0,2008-01-08,0.0,46013.0,500.0,2.0,1.0,2.0,1
4511,1982.0,2009-06-25,1.0,43180.0,1748024.0,1.0,3.0,5.0,7
4512,1993.0,2010-01-19,0.0,42560.0,846824.0,1.0,2.0,5.0,11
4513,1976.0,2013-07-07,1.0,43346.0,500.0,1.0,1.0,6.0,1
4514,1979.0,2008-08-25,0.0,37679.0,500.0,1.0,4.0,3.0,6
4515,1976.0,2011-09-08,0.0,41424.0,500.0,2.0,2.0,1.0,12
4516,1984.0,2006-10-17,0.0,44946.0,500.0,1.0,2.0,3.0,3
4517,1978.0,2008-10-31,0.0,53509.0,500.0,2.0,4.0,2.0,8
4518,1978.0,2008-06-29,0.0,46240.0,307474.0,2.0,3.0,6.0,8
4519,1982.0,2002-01-17,0.0,41727.0,320875.0,1.0,2.0,1.0,1
4520,1981.0,2008-09-01,0.0,46412.0,293733.0,1.0,1.0,3.0,12
4521,1982.0,2009-12-14,1.0,50238.0,755829.0,2.0,2.0,5.0,7
4522,1980.0,2011-07-05,0.0,46137.0,2067199.0,1.0,1.0,2.0,11
4523,1982.0,2007-08-17,1.0,38178.0,743611.0,2.0,3.0,2.0,6
4524,1981.0,2008-11-27,0.0,40635.0,38104.0,1.0,3.0,2.0,5
4525,1983.0,2012-04-23,0.0,53696.0,500.0,1.0,3.0,1.0,8
4526,1980.0,2013-06-28,0.0,41976.0,791220.0,2.0,4.0,5.0,4
4527,1980.0,2011-07-26,0.0,50682.0,1105064.0,1.0,4.0,6.0,1
4528,1978.0,2016-02-05,0.0,45028.0,500.0,1.0,4.0,3.0,4
4529,1987.0,2011-09-11,0.0,39212.0,305524.0,1.0,3.0,6.0,2
4530,1975.0,2015-05-21,0.0,35397.0,113647.0,1.0,1.0,5.0,12
4531,1982.0,2009-07-11,0.0,43744.0,102558.0,2.0,3.0,1.0,11
4532,1975.0,2011-03-03,0.0,49464.0,271699.0,2.0,4.0,6.0,2
4533,1978.0,2009-10-31,2.0,38024.0,500.0,1.0,1.0,2.0,5
4534,1978.0,2013-04-24,0.0,39867.0,500.0,1.0,3.0,5.0,8
4535,1968.0,2006-04-16,0.0,43490.0,500.0,2.0,4.0,6.0,1
4536,1979.0,2007-01-30,0.0,44034.0,500.0,2.0,3.0,2.0,5
4537,1977.0,2010-11-12,0.0,41088.0,818180.0,1.0,4.0,3.0,4
4538,1979.0,2012-06-25,0.0,47131.0,500.0,2.0,1.0,5.0,6
4539,1982.0,2015-10-15,0.0,50019.0,500.0,1.0,4.0,3.0,11
4540,1980.0,2013-10-15,0.0,42514.0,500.0,1.0,2.0,4.0,5
4541,1971.0,2008-09-08,0.0,44534.0,330881.0,2.0,4.0,2.0,12
4542,1977.0,2013-01-06,2.0,41860.0,500.0,2.0,2.0,4.0,2
4543,1976.0,2009-08-08,0.0,41348.0,142749.0,2.0,2.0,5.0,8
4544,1979.0,2013-12-09,0.0,45677.0,344634.0,2.0,2.0,6.0,4
4545,1974.0,2006-07-06,0.0,45415.0,471730.0,1.0,3.0,1.0,6
4546,1982.0,2007-06-11,0.0,44598.0,500.0,2.0,4.0,4.0,9
4547,1981.0,2012-01-29,0.0,48402.0,1039005.0,1.0,4.0,3.0,8
4548,1978.0,2009-11-28,1.0,41186.0,748681.0,1.0,3.0,1.0,1
4549,1976.0,2010-10-14,0.0,45066.0,707949.0,2.0,2.0,1.0,2
4550,1980.0,2011-03-16,0.0,40893.0,500.0,1.0,2.0,4.0,3
4551,1986.0,2012-06-28,0.0,41677.0,681251.0,1.0,1.0,6.0,12
4552,1978.0,2004-03-25,0.0,37568.0,500.0,2.0,3.0,3.0,4
4553,1980.0,2011-02-26,0.0,41249.0,500.0,1.0,2.0,1.0,4
4554,1989.0,2006-08-23,0.0,41607.0,480399.0,1.0,4.0,6.0,7
4555,1988.0,2010-02-28,0.0,44641.0,41133.0,1.0,2.0,3.0,11
4556,1982.0,2008-12-31,0.0,46419.0,500.0,1.0,4.0,6.0,12
4557,1974.0,2008-01-03,0.0,40564.0,452590.0,1.0,1.0,5.0,11
4558,1984.0,2009-03-16,1.0,39489.0,500.0,1.0,3.0,3.0,11
4559,1973.0,2013-04-14,0.0,43564.0,500.0,1.0,3.0,4.0,4
4560,1974.0,2012-02-17,0.0,41379.0,500.0,2.0,3.0,6.0,6
4561,1982.0,2008-10-01,0.0,50140.0,234079.0,2.0,2.0,4.0,7
4562,1977.0,2008-12-08,0.0,44952.0,500.0,1.0,1.0,3.0,12
4563,1982.0,2011-03-28,0.0,42074.0,500.0,2.0,1.0,4.0,11
4564,1975.0,2009-10-27,0.0,45634.0,500.0,1.0,3.0,1.0,9
4565,1976.0,2018-01-11,0.0,44066.0,500.0,1.0,1.0,1.0,7
4566,1982.0,2006-12-23,0.0,39679.0,500.0,2.0,2.0,3.0,7
4567,1988.0,2009-05-24,0.0,40473.0,500.0,1.0,2.0,4.0,11
4568,1980.0,2005-03-18,1.0,45583.0,500.0,2.0,4.0,3.0,4
4569,1986.0,2010-11-28,0.0,37846.0,500.0,1.0,3.0,2.0,9
4570,1974.0,2009-04-16,0.0,45956.0,500.0,2.0,4.0,2.0,2
4571,1980.0,2009-03-23,0.0,46893.0,115468.0,1.0,4.0,3.0,8
4572,1979.0,2008-01-13,0.0,47233.0,658355.0,1.0,3.0,3.0,5
4573,1987.0,2014-08-02,0.0,45364.0,500.0,1.0,2.0,6.0,4
4574,1978.0,2008-01-14,0.0,46107.0,500.0,2.0,1.0,6.0,1
4575,1986.0,2008-11-13,1.0,43342.0,500.0,2.0,2.0,6.0,11
4576,1982.0,2007-08-28,1.0,39087.0,500.0,2.0,3.0,6.0,11
4577,1970.0,2011-10-22,1.0,41522.0,500.0,2.0,1.0,1.0,6
4578,1985.0,2011-04-11,0.0,40458.0,551226.0,1.0,1.0,2.0,4
4579,1977.0,2010-03-02,0.0,45951.0,500.0,2.0,3.0,2.0,4
4580,1982.0,2010-10-28,0.0,46574.0,754596.0,1.0,3.0,5.0,9
4581,1982.0,2009-01-29,0.0,38150.0,500.0,2.0,1.0,6.0,6
4582,1974.0,2006-06-22,1.0,47796.0,500.0,2.0,4.0,4.0,11
4583,1975.0,2010-03-26,0.0,39461.0,734190.0,2.0,4.0,6.0,6
4584,1980.0,2017-05-30,0.0,46739.0,619993.0,2.0,1.0,3.0,6
4585,1979.0,2013-03-25,0.0,38868.0,500.0,2.0,4.0,3.0,1
4586,1974.0,2011-01-18,0.0,36417.0,498957.0,1.0,2.0,1.0,5
4587,1975.0,2013-05-05,0.0,40228.0,877779.0,1.0,1.0,4.0,2
4588,1981.0,2010-07-22,0.0,38022.0,228051.0,1.0,1.0,2.0,11
4589,1982.0,2013-01-07,2.0,40121.0,500.0,1.0,2.0,1.0,2
4590,1974.0,2009-06-24,0.0,45093.0,500.0,2.0,1.0,5.0,12
4591,1981.0,2011-12-26,1.0,44091.0,1039120.0,2.0,1.0,3.0,6
4592,1975.0,2014-02-23,0.0,51108.0,108381.0,2.0,2.0,6.0,6
4593,1977.0,2013-08-12,0.0,44013.0,569420.0,1.0,3.0,5.0,7
4594,1984.0,2010-08-17,0.0,40672.0,269892.0,1.0,2.0,4.0,7
4595,1967.0,2007-03-31,0.0,45709.0,500.0,2.0,2.0,6.0,6
4596,1981.0,2013-10-06,1.0,45146.0,224548.0,1.0,1.0,3.0,1
4597,1980.0,2017-09-21,0.0,41011.0,426261.0,1.0,2.0,1.0,1
4598,1976.0,2008-06-27,1.0,46071.0,245135.0,1.0,3.0,1.0,1
4599,1980.0,2011-10-28,0.0,44616.0,500.0,2.0,3.0,1.0,7
4600,1981.0,2010-02-25,1.0,42664.0,500.0,1.0,3.0,5.0,11
4601,1974.0,2008-09-06,0.0,44557.0,500.0,2.0,3.0,6.0,5
4602,1980.0,2013-04-22,0.0,43127.0,500.0,2.0,4.0,5.0,3
4603,1983.0,2010-10-29,0.0,46180.0,500.0,1.0,1.0,2.0,2
4604,1977.0,2010-01-30,0.0,46727.0,224932.0,2.0,1.0,3.0,4
4605,1986.0,2012-03-22,0.0,40824.0,500.0,2.0,4.0,4.0,3
4606,1981.0,2008-09-26,0.0,43101.0,95675.0,2.0,3.0,1.0,3
4607,1977.0,2008-04-12,0.0,40115.0,500.0,1.0,4.0,6.0,7
4608,1988.0,2012-01-13,2.0,37695.0,785863.0,1.0,1.0,4.0,2
4609,1984.0,2010-12-16,1.0,48750.0,500.0,2.0,4.0,3.0,5
4610,1980.0,2009-04-01,2.0,45057.0,994078.0,2.0,2.0,6.0,7
4611,1977.0,2009-04-03,0.0,45992.0,500.0,2.0,1.0,3.0,12
4612,1981.0,2014-08-13,0.0,47503.0,500.0,2.0,1.0,3.0,11
4613,1974.0,2010-12-07,0.0,39457.0,500.0,1.0,3.0,5.0,2
4614,1979.0,2015-12-08,1.0,49080.0,207809.0,2.0,1.0,1.0,11
4615,1983.0,2011-10-02,0.0,41551.0,500.0,1.0,4.0,3.0,3
4616,1982.0,2007-03-02,0.0,39991.0,610349.0,1.0,2.0,5.0,3
4617,1981.0,2010-05-10,1.0,43051.0,865901.0,1.0,4.0,2.0,7
4618,1977.0,2005-09-29,0.0,44275.0,500.0,1.0,1.0,5.0,6
4619,1984.0,2009-06-08,0.0,43483.0,19700.0,1.0,2.0,3.0,7
4620,1977.0,2011-07-28,0.0,41201.0,500.0,1.0,3.0,4.0,12
4621,1983.0,2008-09-12,0.0,41585.0,500.0,2.0,3.0,2.0,2
4622,1981.0,2005-11-15,1.0,39685.0,29367.0,2.0,4.0,5.0,11
4623,1984.0,2005-03-01,0.0,45821.0,500.0,1.0,3.0,1.0,3
4624,1983.0,2010-03-13,0.0,47426.0,1088691.0,2.0,4.0,5.0,11
4625,1984.0,2005-12-24,0.0,43668.0,376088.0,1.0,4.0,4.0,2
4626,1977.0,2010-10-22,1.0,41530.0,19056.0,2.0,2.0,5.0,8
4627,1982.0,2010-12-05,0.0,42942.0,500.0,1.0,1.0,2.0,3
4628,1982.0,2006-12-19,0.0,52849.0,500.0,1.0,3.0,3.0,11
4629,1976.0,2012-12-26,0.0,39557.0,593530.0,2.0,1.0,3.0,2
4630,1985.0,2002-01-12,0.0,39000.0,22279.0,1.0,1.0,3.0,6
4631,1980.0,2002-09-10,0.0,42108.0,500.0,1.0,2.0,4.0,11
4632,1984.0,2010-03-20,0.0,42280.0,624280.0,2.0,3.0,6.0,11
4633,1974.0,2009-07-05,0.0,46020.0,500.0,1.0,1.0,6.0,7
4634,1982.0,2016-04-17,0.0,34988.0,500.0,2.0,3.0,3.0,1
4635,1981.0,2006-12-22,0.0,36990.0,500.0,1.0,4.0,5.0,6
4636,1978.0,2015-12-30,0.0,35210.0,231733.0,1.0,1.0,6.0,12
4637,1978.0,2014-09-26,0.0,49491.0,596093.0,1.0,4.0,3.0,3
4638,1976.0,2012-09-09,0.0,43271.0,924623.0,2.0,4.0,6.0,11
4639,1975.0,2011-02-13,0.0,39580.0,500.0,1.0,2.0,5.0,7
4640,1983.0,2010-10-02,1.0,36069.0,500.0,1.0,1.0,2.0,1
4641,1986.0,2005-12-09,0.0,42258.0,400189.0,2.0,1.0,3.0,2
4642,1986.0,2006-03-25,2.0,50073.0,500.0,1.0,2.0,2.0,4
4643,1978.0,2004-04-11,0.0,40678.0,544886.0,1.0,3.0,1.0,1
4644,1984.0,2011-08-28,0.0,49583.0,547431.0,1.0,3.0,5.0,9
4645,1979.0,2008-03-18,0.0,45519.0,181474.0,1.0,3.0,4.0,12
4646,1988.0,2007-04-10,0.0,40564.0,305265.0,1.0,4.0,5.0,9
4647,1977.0,2007-05-06,1.0,38520.0,1047703.0,2.0,2.0,2.0,5
4648,1982.0,2014-07-15,0.0,42670.0,500.0,2.0,1.0,1.0,12
4649,1981.0,2010-05-29,0.0,49897.0,500.0,1.0,3.0,1.0,11
4650,1976.0,2009-08-24,1.0,43467.0,1012875.0,2.0,4.0,6.0,5
4651,1987.0,2014-06-10,0.0,36682.0,500.0,2.0,1.0,6.0,7
4652,1979.0,2011-10-04,0.0,38050.0,500.0,2.0,3.0,4.0,5
4653,1985.0,2011-07-03,0.0,49636.0,547057.0,2.0,4.0,5.0,6
4654,1975.0,2009-04-06,0.0,40114.0,500.0,1.0,4.0,5.0,6
4655,1976.0,2007-02-13,0.0,37940.0,1138605.0,2.0,4.0,1.0,6
4656,1973.0,2011-07-20,2.0,43985.0,364658.0,2.0,2.0,1.0,6
4657,1988.0,2012-06-30,0.0,48551.0,1236262.0,2.0,4.0,4.0,3
4658,1977.0,2010-06-28,0.0,42759.0,500.0,2.0,2.0,5.0,6
4659,1980.0,2017-08-18,0.0,47302.0,929858.0,2.0,1.0,4.0,7
4660,1981.0,2005-07-23,1.0,41715.0,710921.0,1.0,4.0,1.0,7
4661,1977.0,2014-03-07,0.0,45661.0,384150.0,1.0,3.0,6.0,7
4662,1975.0,2015-06-03,0.0,42317.0,691916.0,2.0,2.0,2.0,3
4663,1979.0,2010-10-10,0.0,42484.0,39854.0,1.0,2.0,6.0,11
4664,1981.0,2011-05-08,0.0,36284.0,500.0,2.0,1.0,3.0,2
4665,1983.0,2017-01-30,0.0,38152.0,622254.0,1.0,1.0,3.0,3
4666,1986.0,2009-08-25,0.0,35106.0,81783.0,2.0,4.0,6.0,12
4667,1982.0,2001-08-16,2.0,39587.0,500.0,1.0,1.0,4.0,3
4668,1981.0,2009-03-24,0.0,41873.0,566881.0,2.0,1.0,3.0,7
4669,1974.0,2005-07-09,0.0,44353.0,1462256.0,2.0,1.0,2.0,1
4670,1982.0,2007-11-16,0.0,54196.0,660841.0,2.0,3.0,6.0,11
4671,1972.0,2007-11-03,0.0,38374.0,649142.0,1.0,2.0,6.0,4
4672,1983.0,2013-08-07,0.0,35920.0,1011138.0,2.0,3.0,6.0,4
4673,1980.0,2012-10-24,0.0,45301.0,692547.0,2.0,2.0,5.0,5
4674,1981.0,2008-11-05,0.0,43612.0,316387.0,1.0,4.0,5.0,9
4675,1978.0,2014-08-06,0.0,41170.0,500.0,2.0,1.0,4.0,5
4676,1980.0,2010-06-23,0.0,41741.0,500.0,1.0,1.0,2.0,3
4677,1976.0,2006-03-08,1.0,49792.0,52378.0,1.0,2.0,3.0,7
4678,1984.0,2009-07-18,0.0,43475.0,500.0,2.0,3.0,2.0,8
4679,1981.0,2011-08-27,0.0,39208.0,500.0,1.0,3.0,1.0,8
4680,1976.0,2010-12-04,0.0,43411.0,140834.0,2.0,1.0,6.0,3
4681,1980.0,2009-12-07,1.0,47320.0,500.0,2.0,1.0,6.0,11
4682,1978.0,2010-09-27,0.0,47691.0,500.0,2.0,1.0,6.0,7
4683,1979.0,2013-04-03,0.0,45695.0,500.0,2.0,2.0,1.0,6
4684,1980.0,2009-09-12,1.0,41297.0,196146.0,2.0,3.0,1.0,5
4685,1976.0,2009-06-01,0.0,43808.0,1393303.0,2.0,4.0,1.0,5
4686,1974.0,2013-02-05,1.0,40209.0,568271.0,1.0,2.0,3.0,7
4687,1972.0,2013-06-27,0.0,39085.0,500.0,2.0,1.0,1.0,11
4688,1975.0,2011-02-15,0.0,42193.0,500.0,2.0,4.0,3.0,11
4689,1978.0,2011-01-10,0.0,44217.0,230352.0,1.0,1.0,3.0,2
4690,1986.0,2003-10-22,2.0,39657.0,500.0,2.0,1.0,6.0,3
4691,1976.0,2015-06-10,1.0,47984.0,500.0,2.0,3.0,2.0,3
4692,1978.0,2013-06-22,0.0,45274.0,449686.0,1.0,3.0,6.0,11
4693,1982.0,2014-04-18,0.0,41477.0,29019.0,2.0,4.0,1.0,11
4694,1977.0,2007-12-19,1.0,51884.0,651526.0,1.0,1.0,2.0,5
4695,1982.0,2012-08-06,0.0,44861.0,719892.0,1.0,4.0,3.0,1
4696,1979.0,2014-01-23,0.0,47830.0,500.0,2.0,1.0,3.0,3
4697,1977.0,2011-05-21,0.0,43341.0,500.0,1.0,3.0,2.0,6
4698,1973.0,2009-07-02,0.0,45146.0,500.0,2.0,2.0,5.0,1
4699,1979.0,2010-06-11,0.0,50787.0,500.0,2.0,4.0,3.0,8
4700,1984.0,2004-10-27,0.0,53200.0,362480.0,1.0,3.0,4.0,11
4701,1980.0,2017-12-15,0.0,48282.0,198969.0,1.0,1.0,6.0,11
4702,1981.0,2011-12-21,1.0,46566.0,500.0,2.0,2.0,3.0,9
4703,1979.0,2014-01-05,0.0,42174.0,840446.0,1.0,4.0,3.0,4
4704,1986.0,2004-07-30,0.0,42081.0,500.0,1.0,2.0,6.0,3
4705,1978.0,2008-11-20,0.0,42573.0,936833.0,1.0,3.0,5.0,3
4706,1977.0,2009-09-21,0.0,40965.0,259666.0,2.0,4.0,6.0,8
4707,1975.0,2012-04-16,0.0,41670.0,500.0,1.0,4.0,3.0,12
4708,1976.0,2012-07-27,0.0,45896.0,500.0,2.0,1.0,2.0,2
4709,1980.0,2012-08-06,0.0,45468.0,500.0,2.0,2.0,5.0,7
4710,1975.0,2003-12-27,0.0,44304.0,81097.0,2.0,2.0,6.0,4
4711,1982.0,2008-11-18,0.0,48040.0,500.0,1.0,2.0,3.0,3
4712,1975.0,2010-01-15,0.0,44158.0,500.0,1.0,1.0,3.0,1
4713,1984.0,2006-08-20,0.0,38843.0,175356.0,2.0,4.0,4.0,4
4714,1984.0,2005-08-20,0.0,47026.0,500.0,2.0,2.0,2.0,11
4715,1980.0,2013-02-08,1.0,43007.0,257835.0,1.0,1.0,2.0,1
4716,1976.0,2016-02-19,0.0,48415.0,668860.0,2.0,3.0,1.0,7
4717,1991.0,2014-12-23,0.0,41255.0,500.0,1.0,4.0,5.0,11
4718,1982.0,2012-04-25,0.0,43653.0,500.0,1.0,1.0,5.0,8
4719,1982.0,2015-01-07,0.0,42450.0,500.0,1.0,1.0,5.0,2
4720,1982.0,2006-04-25,0.0,37862.0,500.0,1.0,1.0,4.0,3
4721,1972.0,2014-09-11,0.0,43424.0,336451.0,1.0,3.0,6.0,8
4722,1978.0,2008-05-03,0.0,54819.0,938611.0,1.0,4.0,5.0,9
4723,1975.0,2013-10-10,0.0,45394.0,508947.0,2.0,1.0,6.0,7
4724,1981.0,2005-02-25,0.0,45096.0,500.0,2.0,4.0,2.0,3
4725,1975.0,2009-09-29,0.0,37786.0,1417491.0,1.0,1.0,1.0,9
4726,1986.0,2011-11-22,0.0,45525.0,415536.0,1.0,1.0,2.0,6
4727,1976.0,2008-01-17,2.0,44326.0,500.0,2.0,1.0,1.0,12
4728,1981.0,2011-07-08,1.0,44144.0,381446.0,2.0,1.0,1.0,6
4729,1981.0,2007-11-02,1.0,49201.0,500.0,2.0,1.0,5.0,9
4730,1980.0,2008-10-22,0.0,45310.0,563640.0,2.0,3.0,5.0,9
4731,1974.0,2018-01-11,0.0,45391.0,500.0,1.0,4.0,3.0,3
4732,1970.0,2006-12-06,0.0,45001.0,38133.0,2.0,1.0,4.0,1
4733,1974.0,2014-10-21,4.0,43085.0,500.0,2.0,3.0,3.0,6
4734,1981.0,2011-12-25,0.0,41522.0,533413.0,1.0,4.0,4.0,1
4735,1985.0,2004-08-04,2.0,38578.0,801209.0,2.0,3.0,6.0,4
4736,1982.0,2013-08-18,0.0,44858.0,500.0,2.0,4.0,6.0,9
4737,1976.0,2012-07-25,0.0,32941.0,500.0,2.0,4.0,5.0,5
4738,1986.0,2011-04-15,0.0,37658.0,85419.0,1.0,2.0,5.0,11
4739,1978.0,2005-09-04,0.0,42895.0,355026.0,1.0,4.0,6.0,3
4740,1982.0,2007-01-13,0.0,42185.0,500.0,2.0,2.0,2.0,7
4741,1975.0,2014-01-07,0.0,43036.0,461917.0,1.0,4.0,3.0,5
4742,1976.0,2007-04-27,0.0,41777.0,500.0,1.0,1.0,4.0,1
4743,1985.0,2010-06-24,0.0,39603.0,176644.0,1.0,3.0,3.0,11
4744,1983.0,2010-12-25,0.0,40011.0,500.0,2.0,2.0,2.0,12
4745,1989.0,2008-04-02,0.0,43986.0,126101.0,1.0,1.0,4.0,12
4746,1976.0,2007-01-30,0.0,43969.0,500.0,2.0,4.0,6.0,4
4747,1982.0,2010-05-31,0.0,46005.0,481284.0,2.0,4.0,6.0,5
4748,1982.0,2006-12-28,0.0,43359.0,169227.0,1.0,1.0,5.0,5
4749,1974.0,2011-06-04,0.0,34857.0,550723.0,2.0,1.0,3.0,2
4750,1975.0,2012-03-18,0.0,43671.0,213246.0,1.0,2.0,3.0,11
4751,1985.0,2010-03-13,0.0,42804.0,500.0,2.0,1.0,2.0,6
4752,1979.0,2009-12-04,0.0,43503.0,500.0,1.0,4.0,6.0,11
4753,1978.0,2012-04-12,1.0,40083.0,231672.0,2.0,3.0,5.0,5
4754,1979.0,2013-11-21,0.0,37981.0,208032.0,1.0,3.0,3.0,11
4755,1984.0,2006-06-13,0.0,36067.0,694883.0,1.0,3.0,6.0,8
4756,1987.0,2011-04-01,0.0,43309.0,500.0,2.0,1.0,1.0,3
4757,1984.0,2010-08-04,0.0,48088.0,799510.0,2.0,4.0,2.0,3
4758,1987.0,2011-12-30,0.0,42448.0,310082.0,2.0,1.0,5.0,8
4759,1982.0,2017-07-25,0.0,44767.0,500.0,2.0,1.0,2.0,2
4760,1979.0,2015-02-19,0.0,43210.0,56693.0,2.0,3.0,1.0,8
4761,1976.0,2012-04-04,0.0,33647.0,311393.0,2.0,4.0,2.0,12
4762,1977.0,2003-06-19,0.0,43625.0,500.0,2.0,2.0,2.0,4
4763,1985.0,2011-02-14,0.0,48895.0,500.0,1.0,4.0,5.0,11
4764,1984.0,2006-07-21,0.0,43666.0,500.0,2.0,1.0,5.0,7
4765,1972.0,2013-06-27,0.0,49534.0,782663.0,1.0,2.0,1.0,5
4766,1974.0,2008-08-13,0.0,45539.0,418936.0,2.0,4.0,4.0,7
4767,1983.0,2011-10-03,0.0,46093.0,500.0,1.0,2.0,5.0,1
4768,1979.0,2009-08-27,0.0,43195.0,500.0,2.0,2.0,4.0,6
4769,1981.0,2016-02-24,0.0,40126.0,253666.0,2.0,3.0,4.0,8
4770,1981.0,2004-08-20,1.0,36957.0,500.0,1.0,2.0,6.0,3
4771,1976.0,2010-05-18,1.0,38919.0,500.0,1.0,1.0,4.0,4
4772,1988.0,2003-04-01,0.0,37956.0,500.0,2.0,1.0,6.0,6
4773,1982.0,2013-08-24,0.0,42333.0,500.0,2.0,2.0,1.0,4
4774,1982.0,2012-07-05,0.0,49140.0,500.0,1.0,4.0,4.0,9
4775,1986.0,2008-02-27,0.0,42321.0,500.0,2.0,3.0,4.0,11
4776,1982.0,2014-05-11,0.0,40881.0,500.0,2.0,2.0,2.0,8
4777,1972.0,2008-08-11,0.0,42450.0,500.0,2.0,1.0,4.0,12
4778,1980.0,2009-02-03,0.0,42950.0,500.0,1.0,4.0,2.0,4
4779,1973.0,2012-01-24,0.0,42127.0,404634.0,2.0,1.0,5.0,7
4780,1983.0,2010-09-10,1.0,35234.0,992898.0,2.0,2.0,5.0,3
4781,1977.0,2009-05-22,1.0,45158.0,500.0,2.0,4.0,4.0,8
4782,1980.0,2008-01-12,1.0,37354.0,417854.0,2.0,3.0,6.0,1
4783,1976.0,2014-05-18,0.0,42210.0,744672.0,1.0,3.0,2.0,3
4784,1975.0,2010-01-10,0.0,44307.0,500.0,1.0,3.0,6.0,2
4785,1980.0,2010-03-14,0.0,44420.0,500.0,1.0,4.0,6.0,4
4786,1978.0,2006-07-05,1.0,40299.0,500.0,2.0,1.0,6.0,1
4787,1979.0,2011-07-14,1.0,42025.0,500.0,2.0,4.0,2.0,6
4788,1977.0,2008-12-18,0.0,43543.0,114493.0,2.0,2.0,6.0,5
4789,1984.0,2013-06-23,1.0,38598.0,343620.0,1.0,2.0,4.0,7
4790,1974.0,2009-08-11,0.0,39646.0,320362.0,2.0,1.0,2.0,5
4791,1985.0,2009-07-08,0.0,42665.0,500.0,1.0,2.0,6.0,1
4792,1977.0,2013-04-13,0.0,46244.0,500.0,1.0,2.0,2.0,12
4793,1979.0,2010-06-07,0.0,39529.0,41009.0,2.0,3.0,2.0,9
4794,1977.0,2011-05-10,0.0,45108.0,549621.0,1.0,1.0,1.0,3
4795,1983.0,2009-04-03,0.0,46137.0,291412.0,1.0,2.0,4.0,5
4796,1975.0,2007-05-06,0.0,38071.0,500.0,1.0,1.0,2.0,5
4797,1986.0,2011-09-25,0.0,49297.0,459689.0,2.0,1.0,6.0,2
4798,1977.0,2006-09-23,0.0,40329.0,719448.0,1.0,1.0,2.0,6
4799,1982.0,2009-12-04,0.0,45896.0,500.0,1.0,3.0,5.0,1
4800,1983.0,2005-10-05,0.0,40507.0,191924.0,1.0,2.0,4.0,8
4801,1975.0,2008-05-19,0.0,36092.0,500.0,1.0,3.0,4.0,8
