ip_id,label,n_huge_CR,n_huge_DR,diff_huge_train_CR_DR,n_ATM,n_Branch,n_CDM,n_CorporateConnect,n_EDC,n_KPlus,most_frequent_channel,n_CR_ATM,n_CR_Branch,n_CR_CDM,n_CR_CorporateConnect,n_CR_EDC,n_CR_KPlus,most_frequent_CR_channel,n_DR_ATM,n_DR_Branch,n_DR_CorporateConnect,n_DR_EDC,n_DR_KPlus,most_frequent_DR_channel,n_CR,n_DR,diff_n_CR_DR,most_frequent_tp,sum_amt_CR,sum_amt_DR,diff_sum_amt_CR_DR,sum_amt_CR_per_month,sum_amt_DR_per_month,max_sum_amt_tp,avg_amt_CR,avg_amt_DR,diff_avg_amt_CR_DR,max_avg_amt_tp
3700,0.0,0,0,0,6.0,12.0,3.0,7.0,2.0,12.0,n_Branch,4.0,7.0,3.0,5.0,0.0,6.0,n_CR_Branch,2.0,5.0,2.0,2.0,6.0,n_DR_KPlus,25,17,8,n_CR,116842.0,86890.0,29952.0,8345.857142857143,6206.428571428572,sum_amt_CR,4673.68,5111.176470588235,-437.49647058823484,avg_amt_DR
3701,0.0,0,0,0,13.0,10.0,3.0,6.0,5.0,6.0,n_ATM,8.0,4.0,3.0,5.0,0.0,4.0,n_CR_ATM,5.0,6.0,1.0,5.0,2.0,n_DR_Branch,24,19,5,n_CR,123306.0,88113.0,35193.0,8807.57142857143,6293.785714285715,sum_amt_CR,5137.75,4637.526315789473,500.2236842105267,avg_amt_CR
3702,0.0,0,0,0,9.0,4.0,4.0,5.0,4.0,11.0,n_KPlus,3.0,2.0,4.0,2.0,0.0,9.0,n_CR_KPlus,6.0,2.0,3.0,4.0,2.0,n_DR_ATM,20,17,3,n_CR,102959.0,68682.0,34277.0,7354.214285714285,4905.857142857143,sum_amt_CR,5147.95,4040.1176470588234,1107.8323529411764,avg_amt_CR
3703,0.0,0,0,0,9.0,8.0,7.0,4.0,4.0,5.0,n_ATM,7.0,5.0,7.0,2.0,0.0,1.0,n_CR_ATM,2.0,3.0,2.0,4.0,4.0,n_DR_EDC,22,15,7,n_CR,135888.0,55337.0,80551.0,9706.285714285714,3952.6428571428573,sum_amt_CR,6176.727272727273,3689.133333333333,2487.5939393939398,avg_amt_CR
3704,0.0,0,0,0,9.0,6.0,3.0,14.0,4.0,7.0,n_CorporateConnect,5.0,2.0,3.0,10.0,0.0,5.0,n_CR_CorporateConnect,4.0,4.0,4.0,4.0,2.0,n_DR_ATM,25,18,7,n_CR,141071.0,74733.0,66338.0,10076.5,5338.071428571428,sum_amt_CR,5642.84,4151.833333333333,1491.0066666666671,avg_amt_CR
3705,0.0,0,0,0,13.0,8.0,4.0,9.0,4.0,9.0,n_ATM,8.0,4.0,4.0,5.0,0.0,5.0,n_CR_ATM,5.0,4.0,4.0,4.0,4.0,n_DR_ATM,26,21,5,n_CR,125387.0,120651.0,4736.0,8956.214285714286,8617.92857142857,sum_amt_CR,4822.576923076923,5745.285714285715,-922.7087912087918,avg_amt_DR
3706,0.0,0,0,0,3.0,10.0,7.0,4.0,4.0,4.0,n_Branch,2.0,5.0,7.0,1.0,0.0,1.0,n_CR_CDM,1.0,5.0,3.0,4.0,3.0,n_DR_Branch,16,16,0,n_CR,63251.0,92956.0,-29705.0,4517.928571428572,6639.714285714285,sum_amt_DR,3953.1875,5809.75,-1856.5625,avg_amt_DR
3707,0.0,0,0,0,11.0,9.0,3.0,10.0,3.0,12.0,n_KPlus,7.0,3.0,3.0,3.0,0.0,5.0,n_CR_ATM,4.0,6.0,7.0,3.0,7.0,n_DR_CorporateConnect,21,27,-6,n_DR,117314.0,159083.0,-41769.0,8379.57142857143,11363.07142857143,sum_amt_DR,5586.380952380952,5891.962962962963,-305.5820105820103,avg_amt_DR
3708,0.0,0,0,0,5.0,5.0,4.0,5.0,10.0,6.0,n_EDC,2.0,3.0,4.0,2.0,0.0,3.0,n_CR_CDM,3.0,2.0,3.0,10.0,3.0,n_DR_EDC,14,21,-7,n_DR,66016.0,154596.0,-88580.0,4715.428571428572,11042.57142857143,sum_amt_DR,4715.428571428572,7361.714285714285,-2646.2857142857138,avg_amt_DR
3709,0.0,0,0,0,7.0,6.0,7.0,7.0,4.0,14.0,n_KPlus,4.0,2.0,7.0,5.0,0.0,7.0,n_CR_CDM,3.0,4.0,2.0,4.0,7.0,n_DR_KPlus,25,20,5,n_CR,112137.0,93630.0,18507.0,8009.785714285715,6687.857142857143,sum_amt_CR,4485.48,4681.5,-196.02000000000044,avg_amt_DR
3710,0.0,0,0,0,10.0,6.0,3.0,6.0,5.0,7.0,n_ATM,4.0,3.0,3.0,2.0,0.0,1.0,n_CR_ATM,6.0,3.0,4.0,5.0,6.0,n_DR_ATM,13,24,-11,n_DR,57976.0,111374.0,-53398.0,4141.142857142857,7955.285714285715,sum_amt_DR,4459.692307692308,4640.583333333333,-180.8910256410254,avg_amt_DR
3711,0.0,0,0,0,8.0,5.0,1.0,6.0,3.0,8.0,n_ATM,5.0,2.0,1.0,3.0,0.0,4.0,n_CR_ATM,3.0,3.0,3.0,3.0,4.0,n_DR_KPlus,15,16,-1,n_DR,89982.0,94642.0,-4660.0,6427.285714285715,6760.142857142857,sum_amt_DR,5998.8,5915.125,83.67500000000018,avg_amt_CR
3712,0.0,0,0,0,12.0,9.0,5.0,9.0,2.0,9.0,n_ATM,5.0,5.0,5.0,6.0,0.0,3.0,n_CR_CorporateConnect,7.0,4.0,3.0,2.0,6.0,n_DR_ATM,24,22,2,n_CR,140557.0,103254.0,37303.0,10039.785714285714,7375.285714285715,sum_amt_CR,5856.541666666667,4693.363636363636,1163.178030303031,avg_amt_CR
3713,0.0,0,0,0,6.0,10.0,5.0,6.0,3.0,6.0,n_Branch,3.0,4.0,5.0,5.0,0.0,1.0,n_CR_CDM,3.0,6.0,1.0,3.0,5.0,n_DR_Branch,18,18,0,n_CR,92452.0,106561.0,-14109.0,6603.714285714285,7611.5,sum_amt_DR,5136.222222222223,5920.055555555556,-783.833333333333,avg_amt_DR
3714,0.0,0,0,0,6.0,6.0,3.0,5.0,3.0,4.0,n_ATM,2.0,2.0,3.0,2.0,0.0,2.0,n_CR_CDM,4.0,4.0,3.0,3.0,2.0,n_DR_ATM,11,16,-5,n_DR,55370.0,84284.0,-28914.0,3955.0,6020.285714285715,sum_amt_DR,5033.636363636364,5267.75,-234.11363636363603,avg_amt_DR
3715,0.0,0,0,0,4.0,10.0,3.0,9.0,5.0,5.0,n_Branch,1.0,4.0,3.0,6.0,0.0,3.0,n_CR_CorporateConnect,3.0,6.0,3.0,5.0,2.0,n_DR_Branch,17,19,-2,n_DR,115637.0,129305.0,-13668.0,8259.785714285714,9236.07142857143,sum_amt_DR,6802.176470588235,6805.526315789473,-3.3498452012381676,avg_amt_DR
3716,0.0,0,0,0,5.0,8.0,2.0,8.0,4.0,6.0,n_Branch,2.0,2.0,2.0,3.0,0.0,1.0,n_CR_CorporateConnect,3.0,6.0,5.0,4.0,5.0,n_DR_Branch,10,23,-13,n_DR,44318.0,99664.0,-55346.0,3165.5714285714284,7118.857142857143,sum_amt_DR,4431.8,4333.217391304348,98.5826086956522,avg_amt_CR
3717,0.0,0,0,0,5.0,4.0,3.0,6.0,5.0,9.0,n_KPlus,4.0,2.0,3.0,4.0,0.0,5.0,n_CR_KPlus,1.0,2.0,2.0,5.0,4.0,n_DR_EDC,18,14,4,n_CR,88265.0,82963.0,5302.0,6304.642857142857,5925.928571428572,sum_amt_CR,4903.611111111111,5925.928571428572,-1022.3174603174602,avg_amt_DR
3718,0.0,0,0,0,8.0,8.0,6.0,6.0,2.0,12.0,n_KPlus,5.0,5.0,6.0,6.0,0.0,6.0,n_CR_CDM,3.0,3.0,0.0,2.0,6.0,n_DR_KPlus,28,14,14,n_CR,168525.0,53079.0,115446.0,12037.5,3791.3571428571427,sum_amt_CR,6018.75,3791.3571428571427,2227.3928571428573,avg_amt_CR
3719,0.0,0,0,0,10.0,11.0,7.0,10.0,9.0,3.0,n_Branch,7.0,5.0,7.0,5.0,0.0,2.0,n_CR_ATM,3.0,6.0,5.0,9.0,1.0,n_DR_EDC,26,24,2,n_CR,134620.0,165972.0,-31352.0,9615.714285714286,11855.142857142857,sum_amt_DR,5177.692307692308,6915.5,-1737.8076923076924,avg_amt_DR
3720,0.0,0,0,0,7.0,6.0,1.0,7.0,3.0,3.0,n_ATM,3.0,2.0,1.0,5.0,0.0,0.0,n_CR_CorporateConnect,4.0,4.0,2.0,3.0,3.0,n_DR_ATM,11,16,-5,n_DR,56382.0,97422.0,-41040.0,4027.285714285714,6958.714285714285,sum_amt_DR,5125.636363636364,6088.875,-963.238636363636,avg_amt_DR
3721,0.0,0,0,0,15.0,7.0,2.0,8.0,4.0,7.0,n_ATM,7.0,7.0,2.0,3.0,0.0,3.0,n_CR_ATM,8.0,0.0,5.0,4.0,4.0,n_DR_ATM,22,21,1,n_CR,78574.0,105104.0,-26530.0,5612.428571428572,7507.428571428572,sum_amt_DR,3571.5454545454545,5004.952380952381,-1433.4069264069262,avg_amt_DR
3722,0.0,0,0,0,8.0,6.0,5.0,6.0,4.0,12.0,n_KPlus,5.0,3.0,5.0,0.0,0.0,6.0,n_CR_KPlus,3.0,3.0,6.0,4.0,6.0,n_DR_CorporateConnect,19,22,-3,n_DR,112679.0,163656.0,-50977.0,8048.5,11689.714285714286,sum_amt_DR,5930.473684210527,7438.909090909091,-1508.4354066985643,avg_amt_DR
3723,0.0,0,0,0,3.0,7.0,1.0,7.0,6.0,12.0,n_KPlus,1.0,5.0,1.0,4.0,0.0,6.0,n_CR_KPlus,2.0,2.0,3.0,6.0,6.0,n_DR_EDC,17,19,-2,n_DR,114735.0,105705.0,9030.0,8195.357142857143,7550.357142857143,sum_amt_CR,6749.117647058823,5563.421052631579,1185.6965944272442,avg_amt_CR
3724,0.0,0,0,0,7.0,9.0,5.0,9.0,2.0,6.0,n_Branch,4.0,6.0,5.0,5.0,0.0,3.0,n_CR_Branch,3.0,3.0,4.0,2.0,3.0,n_DR_CorporateConnect,23,15,8,n_CR,91103.0,87283.0,3820.0,6507.357142857143,6234.5,sum_amt_CR,3961.0,5818.866666666667,-1857.8666666666668,avg_amt_DR
3725,0.0,0,0,0,11.0,10.0,2.0,7.0,2.0,13.0,n_KPlus,7.0,4.0,2.0,4.0,0.0,6.0,n_CR_ATM,4.0,6.0,3.0,2.0,7.0,n_DR_KPlus,23,22,1,n_CR,118945.0,109004.0,9941.0,8496.07142857143,7786.0,sum_amt_CR,5171.521739130435,4954.727272727273,216.794466403162,avg_amt_CR
3726,0.0,0,0,0,4.0,5.0,3.0,6.0,2.0,11.0,n_KPlus,1.0,3.0,3.0,2.0,0.0,5.0,n_CR_KPlus,3.0,2.0,4.0,2.0,6.0,n_DR_KPlus,14,17,-3,n_DR,75512.0,72761.0,2751.0,5393.714285714285,5197.214285714285,sum_amt_CR,5393.714285714285,4280.058823529412,1113.6554621848736,avg_amt_CR
3727,0.0,0,0,0,11.0,7.0,5.0,8.0,5.0,6.0,n_ATM,5.0,4.0,5.0,3.0,0.0,2.0,n_CR_ATM,6.0,3.0,5.0,5.0,4.0,n_DR_ATM,19,23,-4,n_DR,110908.0,114030.0,-3122.0,7922.0,8145.0,sum_amt_DR,5837.263157894737,4957.826086956522,879.4370709382147,avg_amt_CR
3728,0.0,0,0,0,12.0,9.0,1.0,10.0,4.0,14.0,n_KPlus,7.0,6.0,1.0,5.0,0.0,7.0,n_CR_ATM,5.0,3.0,5.0,4.0,7.0,n_DR_KPlus,26,24,2,n_CR,137414.0,142451.0,-5037.0,9815.285714285714,10175.07142857143,sum_amt_DR,5285.153846153846,5935.458333333333,-650.3044871794873,avg_amt_DR
3729,0.0,0,0,0,2.0,12.0,3.0,9.0,4.0,5.0,n_Branch,2.0,6.0,3.0,3.0,0.0,5.0,n_CR_Branch,0.0,6.0,6.0,4.0,0.0,n_DR_Branch,19,16,3,n_CR,88125.0,88528.0,-403.0,6294.642857142857,6323.428571428572,sum_amt_DR,4638.1578947368425,5533.0,-894.8421052631575,avg_amt_DR
3730,0.0,0,0,0,8.0,6.0,3.0,10.0,3.0,8.0,n_CorporateConnect,4.0,3.0,3.0,3.0,0.0,4.0,n_CR_ATM,4.0,3.0,7.0,3.0,4.0,n_DR_CorporateConnect,17,21,-4,n_DR,92948.0,78945.0,14003.0,6639.142857142857,5638.928571428572,sum_amt_CR,5467.529411764706,3759.285714285714,1708.243697478992,avg_amt_CR
3731,0.0,0,0,0,8.0,7.0,2.0,7.0,6.0,6.0,n_ATM,3.0,1.0,2.0,4.0,1.0,2.0,n_CR_CorporateConnect,5.0,6.0,3.0,5.0,4.0,n_DR_Branch,13,23,-10,n_DR,72580.0,108037.0,-35457.0,5184.285714285715,7716.928571428572,sum_amt_DR,5583.076923076923,4697.260869565217,885.8160535117058,avg_amt_CR
3732,0.0,0,0,0,10.0,3.0,6.0,9.0,4.0,12.0,n_KPlus,9.0,3.0,6.0,4.0,0.0,6.0,n_CR_ATM,1.0,0.0,5.0,4.0,6.0,n_DR_KPlus,28,16,12,n_CR,196865.0,86556.0,110309.0,14061.785714285714,6182.571428571428,sum_amt_CR,7030.892857142857,5409.75,1621.1428571428569,avg_amt_CR
3733,0.0,0,0,0,4.0,9.0,4.0,5.0,4.0,7.0,n_Branch,3.0,7.0,4.0,2.0,0.0,6.0,n_CR_Branch,1.0,2.0,3.0,4.0,1.0,n_DR_EDC,22,11,11,n_CR,129025.0,54325.0,74700.0,9216.07142857143,3880.3571428571427,sum_amt_CR,5864.772727272727,4938.636363636364,926.1363636363631,avg_amt_CR
3734,0.0,0,0,0,10.0,7.0,4.0,8.0,7.0,7.0,n_ATM,5.0,4.0,4.0,5.0,0.0,6.0,n_CR_KPlus,5.0,3.0,3.0,7.0,1.0,n_DR_EDC,24,19,5,n_CR,126738.0,108335.0,18403.0,9052.714285714286,7738.214285714285,sum_amt_CR,5280.75,5701.8421052631575,-421.09210526315746,avg_amt_DR
3735,0.0,0,0,0,4.0,9.0,5.0,8.0,2.0,6.0,n_Branch,2.0,5.0,5.0,4.0,0.0,4.0,n_CR_Branch,2.0,4.0,4.0,2.0,2.0,n_DR_Branch,20,14,6,n_CR,104608.0,38169.0,66439.0,7472.0,2726.3571428571427,sum_amt_CR,5230.4,2726.3571428571427,2504.042857142857,avg_amt_CR
3736,0.0,0,0,0,10.0,3.0,3.0,8.0,2.0,9.0,n_ATM,4.0,1.0,3.0,7.0,0.0,3.0,n_CR_CorporateConnect,6.0,2.0,1.0,2.0,6.0,n_DR_ATM,18,17,1,n_CR,81236.0,91540.0,-10304.0,5802.571428571428,6538.571428571428,sum_amt_DR,4513.111111111111,5384.705882352941,-871.5947712418301,avg_amt_DR
3737,0.0,0,0,0,5.0,12.0,4.0,5.0,3.0,4.0,n_Branch,2.0,6.0,4.0,2.0,0.0,4.0,n_CR_Branch,3.0,6.0,3.0,3.0,0.0,n_DR_Branch,18,15,3,n_CR,116936.0,73874.0,43062.0,8352.57142857143,5276.714285714285,sum_amt_CR,6496.444444444444,4924.933333333333,1571.511111111111,avg_amt_CR
3738,0.0,0,0,0,6.0,8.0,3.0,7.0,2.0,6.0,n_Branch,4.0,6.0,3.0,3.0,0.0,4.0,n_CR_Branch,2.0,2.0,4.0,2.0,2.0,n_DR_CorporateConnect,20,12,8,n_CR,93219.0,90550.0,2669.0,6658.5,6467.857142857143,sum_amt_CR,4660.95,7545.833333333333,-2884.883333333333,avg_amt_DR
3739,0.0,0,0,0,6.0,10.0,4.0,6.0,1.0,7.0,n_Branch,2.0,3.0,4.0,4.0,0.0,4.0,n_CR_CDM,4.0,7.0,2.0,1.0,3.0,n_DR_Branch,17,17,0,n_CR,128641.0,88979.0,39662.0,9188.642857142857,6355.642857142857,sum_amt_CR,7567.117647058823,5234.058823529412,2333.0588235294117,avg_amt_CR
3740,0.0,0,0,0,7.0,4.0,5.0,5.0,2.0,3.0,n_ATM,6.0,3.0,5.0,4.0,0.0,2.0,n_CR_ATM,1.0,1.0,1.0,2.0,1.0,n_DR_EDC,20,6,14,n_CR,108418.0,18982.0,89436.0,7744.142857142857,1355.857142857143,sum_amt_CR,5420.9,3163.6666666666665,2257.233333333333,avg_amt_CR
3741,0.0,0,0,0,7.0,7.0,3.0,6.0,3.0,1.0,n_ATM,2.0,6.0,3.0,5.0,0.0,0.0,n_CR_Branch,5.0,1.0,1.0,3.0,1.0,n_DR_ATM,16,11,5,n_CR,76951.0,62467.0,14484.0,5496.5,4461.928571428572,sum_amt_CR,4809.4375,5678.818181818182,-869.380681818182,avg_amt_DR
3742,0.0,0,0,0,9.0,9.0,5.0,5.0,3.0,11.0,n_KPlus,4.0,6.0,5.0,3.0,0.0,5.0,n_CR_Branch,5.0,3.0,2.0,3.0,6.0,n_DR_KPlus,23,19,4,n_CR,120432.0,75642.0,44790.0,8602.285714285714,5403.0,sum_amt_CR,5236.173913043478,3981.157894736842,1255.016018306636,avg_amt_CR
3743,0.0,0,0,0,4.0,5.0,4.0,6.0,1.0,7.0,n_KPlus,1.0,2.0,4.0,2.0,0.0,6.0,n_CR_KPlus,3.0,3.0,4.0,1.0,1.0,n_DR_CorporateConnect,15,12,3,n_CR,71004.0,52479.0,18525.0,5071.714285714285,3748.5,sum_amt_CR,4733.6,4373.25,360.35000000000036,avg_amt_CR
3744,0.0,0,0,0,5.0,8.0,4.0,10.0,3.0,7.0,n_CorporateConnect,1.0,5.0,4.0,7.0,0.0,3.0,n_CR_CorporateConnect,4.0,3.0,3.0,3.0,4.0,n_DR_ATM,20,17,3,n_CR,90071.0,92113.0,-2042.0,6433.642857142857,6579.5,sum_amt_DR,4503.55,5418.411764705882,-914.8617647058818,avg_amt_DR
3745,0.0,0,0,0,7.0,3.0,7.0,4.0,5.0,7.0,n_ATM,3.0,2.0,7.0,3.0,0.0,3.0,n_CR_CDM,4.0,1.0,1.0,5.0,4.0,n_DR_EDC,18,15,3,n_CR,64448.0,91714.0,-27266.0,4603.428571428572,6551.0,sum_amt_DR,3580.4444444444443,6114.266666666666,-2533.822222222222,avg_amt_DR
3746,0.0,0,0,0,4.0,11.0,2.0,7.0,5.0,6.0,n_Branch,2.0,6.0,2.0,6.0,0.0,4.0,n_CR_Branch,2.0,5.0,1.0,5.0,2.0,n_DR_Branch,20,15,5,n_CR,102005.0,70812.0,31193.0,7286.071428571428,5058.0,sum_amt_CR,5100.25,4720.8,379.4499999999998,avg_amt_CR
3747,0.0,0,0,0,11.0,6.0,5.0,5.0,9.0,8.0,n_ATM,9.0,2.0,5.0,4.0,0.0,4.0,n_CR_ATM,2.0,4.0,1.0,9.0,4.0,n_DR_EDC,24,20,4,n_CR,130644.0,95073.0,35571.0,9331.714285714286,6790.928571428572,sum_amt_CR,5443.5,4753.65,689.8500000000004,avg_amt_CR
3748,0.0,0,0,0,5.0,14.0,3.0,11.0,4.0,4.0,n_Branch,2.0,6.0,3.0,6.0,0.0,2.0,n_CR_Branch,3.0,8.0,5.0,4.0,2.0,n_DR_Branch,19,22,-3,n_DR,77265.0,115500.0,-38235.0,5518.928571428572,8250.0,sum_amt_DR,4066.5789473684213,5250.0,-1183.4210526315787,avg_amt_DR
3749,0.0,0,0,0,8.0,3.0,3.0,4.0,7.0,5.0,n_ATM,3.0,2.0,3.0,1.0,0.0,3.0,n_CR_ATM,5.0,1.0,3.0,7.0,2.0,n_DR_EDC,12,18,-6,n_DR,55636.0,70616.0,-14980.0,3974.0,5044.0,sum_amt_DR,4636.333333333333,3923.1111111111113,713.2222222222217,avg_amt_CR
3750,0.0,0,0,0,8.0,9.0,2.0,9.0,4.0,7.0,n_Branch,4.0,3.0,2.0,3.0,0.0,0.0,n_CR_ATM,4.0,6.0,6.0,4.0,7.0,n_DR_KPlus,12,27,-15,n_DR,84559.0,148157.0,-63598.0,6039.928571428572,10582.642857142857,sum_amt_DR,7046.583333333333,5487.2962962962965,1559.2870370370365,avg_amt_CR
3751,0.0,0,0,0,9.0,11.0,6.0,11.0,2.0,9.0,n_Branch,4.0,3.0,6.0,8.0,0.0,7.0,n_CR_CorporateConnect,5.0,8.0,3.0,2.0,2.0,n_DR_Branch,28,20,8,n_CR,148141.0,107446.0,40695.0,10581.5,7674.714285714285,sum_amt_CR,5290.75,5372.3,-81.55000000000018,avg_amt_DR
3752,0.0,0,0,0,6.0,10.0,5.0,6.0,4.0,11.0,n_KPlus,5.0,4.0,5.0,4.0,0.0,5.0,n_CR_ATM,1.0,6.0,2.0,4.0,6.0,n_DR_Branch,23,19,4,n_CR,89934.0,76367.0,13567.0,6423.857142857143,5454.785714285715,sum_amt_CR,3910.1739130434785,4019.315789473684,-109.14187643020568,avg_amt_DR
3753,0.0,0,0,0,2.0,14.0,4.0,7.0,3.0,11.0,n_Branch,2.0,11.0,4.0,4.0,0.0,7.0,n_CR_Branch,0.0,3.0,3.0,3.0,4.0,n_DR_KPlus,28,13,15,n_CR,153114.0,76140.0,76974.0,10936.714285714286,5438.571428571428,sum_amt_CR,5468.357142857143,5856.923076923077,-388.565934065934,avg_amt_DR
3754,0.0,0,0,0,8.0,10.0,1.0,5.0,3.0,9.0,n_Branch,4.0,4.0,1.0,1.0,0.0,6.0,n_CR_KPlus,4.0,6.0,4.0,3.0,3.0,n_DR_Branch,16,20,-4,n_DR,100759.0,84854.0,15905.0,7197.071428571428,6061.0,sum_amt_CR,6297.4375,4242.7,2054.7375,avg_amt_CR
3755,0.0,0,0,0,12.0,10.0,1.0,8.0,6.0,8.0,n_ATM,8.0,4.0,1.0,5.0,0.0,5.0,n_CR_ATM,4.0,6.0,3.0,6.0,3.0,n_DR_Branch,23,22,1,n_CR,130423.0,147221.0,-16798.0,9315.92857142857,10515.785714285714,sum_amt_DR,5670.565217391304,6691.863636363636,-1021.298418972332,avg_amt_DR
3756,0.0,0,0,0,3.0,7.0,4.0,6.0,7.0,9.0,n_KPlus,2.0,4.0,4.0,2.0,0.0,3.0,n_CR_Branch,1.0,3.0,4.0,7.0,6.0,n_DR_EDC,15,21,-6,n_DR,64844.0,65667.0,-823.0,4631.714285714285,4690.5,sum_amt_DR,4322.933333333333,3127.0,1195.9333333333334,avg_amt_CR
3757,0.0,0,0,0,6.0,4.0,2.0,6.0,2.0,7.0,n_KPlus,2.0,2.0,2.0,2.0,0.0,3.0,n_CR_KPlus,4.0,2.0,4.0,2.0,4.0,n_DR_ATM,11,16,-5,n_DR,48579.0,103724.0,-55145.0,3469.9285714285716,7408.857142857143,sum_amt_DR,4416.272727272727,6482.75,-2066.477272727273,avg_amt_DR
3758,0.0,0,0,0,7.0,9.0,6.0,5.0,6.0,16.0,n_KPlus,2.0,2.0,6.0,2.0,0.0,6.0,n_CR_CDM,5.0,7.0,3.0,6.0,10.0,n_DR_KPlus,18,31,-13,n_DR,96998.0,148215.0,-51217.0,6928.428571428572,10586.785714285714,sum_amt_DR,5388.777777777777,4781.129032258064,607.648745519713,avg_amt_CR
3759,0.0,0,0,0,8.0,10.0,6.0,10.0,7.0,10.0,n_Branch,3.0,4.0,6.0,8.0,0.0,3.0,n_CR_CorporateConnect,5.0,6.0,2.0,7.0,7.0,n_DR_EDC,24,27,-3,n_DR,151511.0,141087.0,10424.0,10822.214285714286,10077.642857142857,sum_amt_CR,6312.958333333333,5225.444444444444,1087.5138888888887,avg_amt_CR
3760,0.0,0,0,0,10.0,4.0,2.0,6.0,5.0,7.0,n_ATM,7.0,2.0,2.0,1.0,0.0,4.0,n_CR_ATM,3.0,2.0,5.0,5.0,3.0,n_DR_CorporateConnect,16,18,-2,n_DR,85844.0,73911.0,11933.0,6131.714285714285,5279.357142857143,sum_amt_CR,5365.25,4106.166666666667,1259.083333333333,avg_amt_CR
3761,0.0,0,0,0,4.0,9.0,2.0,6.0,5.0,6.0,n_Branch,3.0,3.0,2.0,3.0,0.0,2.0,n_CR_ATM,1.0,6.0,3.0,5.0,4.0,n_DR_Branch,13,19,-6,n_DR,69173.0,115553.0,-46380.0,4940.928571428572,8253.785714285714,sum_amt_DR,5321.0,6081.736842105263,-760.7368421052633,avg_amt_DR
3762,0.0,0,0,0,14.0,3.0,5.0,5.0,1.0,5.0,n_ATM,8.0,2.0,5.0,1.0,0.0,3.0,n_CR_ATM,6.0,1.0,4.0,1.0,2.0,n_DR_ATM,19,14,5,n_CR,89014.0,92987.0,-3973.0,6358.142857142857,6641.928571428572,sum_amt_DR,4684.9473684210525,6641.928571428572,-1956.981203007519,avg_amt_DR
3763,0.0,0,0,0,7.0,6.0,3.0,4.0,6.0,8.0,n_KPlus,5.0,4.0,3.0,2.0,0.0,3.0,n_CR_ATM,2.0,2.0,2.0,6.0,5.0,n_DR_EDC,17,17,0,n_CR,75818.0,95096.0,-19278.0,5415.571428571428,6792.571428571428,sum_amt_DR,4459.882352941177,5593.882352941177,-1134.0,avg_amt_DR
3764,0.0,0,0,0,10.0,6.0,0.0,9.0,3.0,8.0,n_ATM,5.0,4.0,0.0,4.0,0.0,1.0,n_CR_ATM,5.0,2.0,5.0,3.0,7.0,n_DR_KPlus,14,22,-8,n_DR,88530.0,125532.0,-37002.0,6323.571428571428,8966.57142857143,sum_amt_DR,6323.571428571428,5706.0,617.5714285714284,avg_amt_CR
3765,0.0,0,0,0,9.0,5.0,0.0,13.0,5.0,11.0,n_CorporateConnect,5.0,1.0,0.0,4.0,0.0,7.0,n_CR_KPlus,4.0,4.0,9.0,5.0,4.0,n_DR_CorporateConnect,17,26,-9,n_DR,85776.0,104540.0,-18764.0,6126.857142857143,7467.142857142857,sum_amt_DR,5045.64705882353,4020.769230769231,1024.8778280542988,avg_amt_CR
3766,0.0,0,0,0,4.0,8.0,6.0,9.0,3.0,6.0,n_CorporateConnect,2.0,4.0,6.0,2.0,0.0,2.0,n_CR_CDM,2.0,4.0,7.0,3.0,4.0,n_DR_CorporateConnect,16,20,-4,n_DR,97793.0,89662.0,8131.0,6985.214285714285,6404.428571428572,sum_amt_CR,6112.0625,4483.1,1628.9624999999996,avg_amt_CR
3767,0.0,0,0,0,9.0,6.0,3.0,8.0,2.0,11.0,n_KPlus,3.0,3.0,3.0,5.0,0.0,5.0,n_CR_CorporateConnect,6.0,3.0,3.0,2.0,6.0,n_DR_ATM,19,20,-1,n_DR,115443.0,110245.0,5198.0,8245.92857142857,7874.642857142857,sum_amt_CR,6075.9473684210525,5512.25,563.6973684210525,avg_amt_CR
3768,0.0,0,0,0,6.0,9.0,6.0,8.0,2.0,13.0,n_KPlus,3.0,7.0,6.0,4.0,0.0,7.0,n_CR_Branch,3.0,2.0,4.0,2.0,6.0,n_DR_KPlus,27,17,10,n_CR,153977.0,68030.0,85947.0,10998.357142857143,4859.285714285715,sum_amt_CR,5702.851851851852,4001.764705882353,1701.087145969499,avg_amt_CR
3769,0.0,0,0,0,7.0,11.0,3.0,4.0,4.0,8.0,n_Branch,6.0,9.0,3.0,2.0,0.0,5.0,n_CR_Branch,1.0,2.0,2.0,4.0,3.0,n_DR_EDC,25,12,13,n_CR,129007.0,73945.0,55062.0,9214.785714285714,5281.785714285715,sum_amt_CR,5160.28,6162.083333333333,-1001.8033333333333,avg_amt_DR
3770,0.0,0,0,0,8.0,5.0,1.0,6.0,4.0,8.0,n_ATM,1.0,0.0,1.0,3.0,0.0,1.0,n_CR_CorporateConnect,7.0,5.0,3.0,4.0,7.0,n_DR_ATM,6,26,-20,n_DR,22160.0,129029.0,-106869.0,1582.857142857143,9216.357142857143,sum_amt_DR,3693.3333333333335,4962.653846153846,-1269.3205128205122,avg_amt_DR
